timestamp,symbol,open,high,low,close,timeframe,spread
2026-05-04T06:09:00.000Z,XAUUSD,4593.302,4598.373,4592.813,4596.744,M1,28
2026-05-04T06:10:00.000Z,XAUUSD,4596.814,4597.116,4594.969,4595.022,M1,28
2026-05-04T06:11:00.000Z,XAUUSD,4595.021,4595.81,4593.356,4595.666,M1,28
2026-05-04T06:12:00.000Z,XAUUSD,4595.54,4598.388,4595.113,4596.577,M1,28
2026-05-04T06:13:00.000Z,XAUUSD,4596.456,4597.901,4595.743,4597.068,M1,28
2026-05-04T06:14:00.000Z,XAUUSD,4596.951,4598.443,4596.362,4597.291,M1,28
2026-05-04T06:15:00.000Z,XAUUSD,4597.485,4597.685,4592.495,4593.295,M1,28
2026-05-04T06:16:00.000Z,XAUUSD,4593.187,4594.079,4591.325,4594.034,M1,28
2026-05-04T06:17:00.000Z,XAUUSD,4593.995,4595.879,4592.451,4595.63,M1,28
2026-05-04T06:18:00.000Z,XAUUSD,4595.793,4597.547,4594.985,4596.44,M1,28
2026-05-04T06:19:00.000Z,XAUUSD,4596.381,4597.147,4595.351,4596.69,M1,28
2026-05-04T06:20:00.000Z,XAUUSD,4596.537,4596.625,4594.315,4594.478,M1,28
2026-05-04T06:21:00.000Z,XAUUSD,4594.48,4594.695,4593.107,4594.695,M1,28
2026-05-04T06:22:00.000Z,XAUUSD,4594.893,4595.503,4591.974,4593.311,M1,28
2026-05-04T06:23:00.000Z,XAUUSD,4593.214,4593.769,4590.021,4591.093,M1,28
2026-05-04T06:24:00.000Z,XAUUSD,4590.979,4592.805,4589.737,4592.54,M1,28
2026-05-04T06:25:00.000Z,XAUUSD,4592.6,4592.712,4589.379,4590.072,M1,28
2026-05-04T06:26:00.000Z,XAUUSD,4590.052,4590.546,4588.821,4589.745,M1,28
2026-05-04T06:27:00.000Z,XAUUSD,4589.689,4593.225,4589.596,4592.738,M1,28
2026-05-04T06:28:00.000Z,XAUUSD,4592.847,4594.089,4592.303,4593.717,M1,28
2026-05-04T06:29:00.000Z,XAUUSD,4593.725,4593.945,4593.083,4593.687,M1,28
2026-05-04T06:30:00.000Z,XAUUSD,4593.68,4595.501,4593.661,4593.706,M1,28
2026-05-04T06:31:00.000Z,XAUUSD,4593.903,4594.261,4591.696,4592.205,M1,28
2026-05-04T06:32:00.000Z,XAUUSD,4592.149,4593.885,4592.023,4593.033,M1,28
2026-05-04T06:33:00.000Z,XAUUSD,4593.029,4593.126,4587.086,4588.368,M1,28
2026-05-04T06:34:00.000Z,XAUUSD,4588.423,4590.605,4588.025,4589.871,M1,28
2026-05-04T06:35:00.000Z,XAUUSD,4589.767,4590.213,4587.799,4589.837,M1,28
2026-05-04T06:36:00.000Z,XAUUSD,4589.819,4591.442,4587.704,4588.491,M1,28
2026-05-04T06:37:00.000Z,XAUUSD,4588.467,4589.429,4587.38,4588.016,M1,28
2026-05-04T06:38:00.000Z,XAUUSD,4587.941,4588.286,4584.846,4585.53,M1,28
2026-05-04T06:39:00.000Z,XAUUSD,4585.47,4587.669,4584.751,4586.711,M1,28
2026-05-04T06:40:00.000Z,XAUUSD,4586.618,4587.024,4585.071,4586.188,M1,28
2026-05-04T06:41:00.000Z,XAUUSD,4586.149,4588.207,4586.06,4588.139,M1,28
2026-05-04T06:42:00.000Z,XAUUSD,4588.067,4588.067,4585.178,4585.96,M1,28
2026-05-04T06:43:00.000Z,XAUUSD,4585.949,4586.652,4584.949,4586.174,M1,28
2026-05-04T06:44:00.000Z,XAUUSD,4586.303,4587.753,4584.166,4585.585,M1,28
2026-05-04T06:45:00.000Z,XAUUSD,4585.456,4585.806,4584.241,4585.044,M1,28
2026-05-04T06:46:00.000Z,XAUUSD,4584.957,4585.897,4583.441,4585.873,M1,28
2026-05-04T06:47:00.000Z,XAUUSD,4585.861,4587.149,4585.674,4586.7,M1,28
2026-05-04T06:48:00.000Z,XAUUSD,4586.73,4587.803,4585.631,4587.493,M1,28
2026-05-04T06:49:00.000Z,XAUUSD,4587.585,4589.972,4587.527,4589.79,M1,28
2026-05-04T06:50:00.000Z,XAUUSD,4589.869,4592.255,4589.869,4592.158,M1,28
2026-05-04T06:51:00.000Z,XAUUSD,4592.026,4592.026,4589.903,4590.65,M1,28
2026-05-04T06:52:00.000Z,XAUUSD,4590.585,4590.799,4589.414,4589.597,M1,28
2026-05-04T06:53:00.000Z,XAUUSD,4589.817,4590.269,4589.151,4590.202,M1,28
2026-05-04T06:54:00.000Z,XAUUSD,4590.271,4590.885,4588.335,4588.897,M1,28
2026-05-04T06:55:00.000Z,XAUUSD,4588.838,4590.156,4587.683,4589.76,M1,28
2026-05-04T06:56:00.000Z,XAUUSD,4589.734,4589.842,4586.861,4588.01,M1,28
2026-05-04T06:57:00.000Z,XAUUSD,4587.955,4588.41,4587.464,4587.783,M1,28
2026-05-04T06:58:00.000Z,XAUUSD,4587.901,4590.853,4587.247,4590.853,M1,28
2026-05-04T06:59:00.000Z,XAUUSD,4590.801,4590.801,4588.274,4588.686,M1,28
2026-05-04T07:00:00.000Z,XAUUSD,4588.701,4588.904,4585.543,4586.901,M1,28
2026-05-04T07:01:00.000Z,XAUUSD,4587.065,4590.39,4587.002,4589.91,M1,28
2026-05-04T07:02:00.000Z,XAUUSD,4589.884,4591.429,4589.104,4590.055,M1,28
2026-05-04T07:03:00.000Z,XAUUSD,4589.982,4590.982,4588.449,4589.461,M1,28
2026-05-04T07:04:00.000Z,XAUUSD,4589.518,4589.698,4587.457,4587.793,M1,28
2026-05-04T07:05:00.000Z,XAUUSD,4587.999,4591.132,4587.517,4591.132,M1,28
2026-05-04T07:06:00.000Z,XAUUSD,4590.953,4591.201,4587.683,4587.734,M1,28
2026-05-04T07:07:00.000Z,XAUUSD,4587.794,4590.638,4587.794,4589.397,M1,28
2026-05-04T07:08:00.000Z,XAUUSD,4589.553,4590.774,4589.16,4590.331,M1,28
2026-05-04T07:09:00.000Z,XAUUSD,4590.25,4591.681,4590.026,4590.751,M1,28
2026-05-04T07:10:00.000Z,XAUUSD,4591.047,4591.402,4588.179,4588.671,M1,28
2026-05-04T07:11:00.000Z,XAUUSD,4588.596,4590.042,4588.341,4589.125,M1,28
2026-05-04T07:12:00.000Z,XAUUSD,4589.155,4590.997,4589.155,4590.392,M1,28
2026-05-04T07:13:00.000Z,XAUUSD,4590.525,4593.369,4590.525,4592.06,M1,28
2026-05-04T07:14:00.000Z,XAUUSD,4591.951,4593.204,4591.771,4591.86,M1,28
2026-05-04T07:15:00.000Z,XAUUSD,4592.003,4592.634,4591.532,4591.809,M1,28
2026-05-04T07:16:00.000Z,XAUUSD,4591.758,4591.858,4590.464,4590.475,M1,28
2026-05-04T07:17:00.000Z,XAUUSD,4590.621,4590.697,4587.332,4588.338,M1,28
2026-05-04T07:18:00.000Z,XAUUSD,4588.327,4588.834,4587.313,4587.936,M1,28
2026-05-04T07:19:00.000Z,XAUUSD,4588.191,4588.74,4586.971,4588.406,M1,28
2026-05-04T07:20:00.000Z,XAUUSD,4588.392,4590.306,4587.834,4589.708,M1,28
2026-05-04T07:21:00.000Z,XAUUSD,4589.706,4590.924,4589.242,4589.561,M1,28
